n,instance_idx,seed,due_model,due_range,due_tardiness,memo_mode,memo_cleaning,branch_rule,memo_capacity,best_sum_tardiness,time_ms,nodes,leaves,pruned_by_bound,pruned_by_memo_exact,pruned_by_memo_lb,memo_hits,memo_misses,memo_inserts,memo_updates,memo_evictions,memo_peak_size,memo_final_size,status,error
503,0,503002434,potts,0.6,0.6,solution,lufo,decomposition,13421772,382863,17.2206,2292,1,0,0,0,0,0,0,0,0,0,0,ok,
504,0,504002437,potts,0.6,0.6,solution,lufo,decomposition,13421772,432187,17.2246,2308,1,0,0,0,0,0,0,0,0,0,0,ok,
505,0,505002440,potts,0.6,0.6,solution,lufo,decomposition,13421772,450132,17.1706,2314,1,0,0,0,0,0,0,0,0,0,0,ok,
506,0,506002443,potts,0.6,0.6,solution,lufo,decomposition,13421772,328350,17.461,2276,1,0,0,0,0,0,0,0,0,0,0,ok,
507,0,507002446,potts,0.6,0.6,solution,lufo,decomposition,13421772,428784,18.2577,2298,1,0,0,0,0,0,0,0,0,0,0,ok,
508,0,508002449,potts,0.6,0.6,solution,lufo,decomposition,13421772,416215,17.6438,2304,1,0,0,0,0,0,0,0,0,0,0,ok,
509,0,509002452,potts,0.6,0.6,solution,lufo,decomposition,13421772,388030,17.381,2302,1,0,0,0,0,0,0,0,0,0,0,ok,
510,0,510002455,potts,0.6,0.6,solution,lufo,decomposition,13421772,386541,17.8953,2318,1,0,0,0,0,0,0,0,0,0,0,ok,
511,0,511002458,potts,0.6,0.6,solution,lufo,decomposition,13421772,420210,20.2182,2342,1,0,0,0,0,0,0,0,0,0,0,ok,
512,0,512002461,potts,0.6,0.6,solution,lufo,decomposition,13421772,373624,19.2316,2334,1,0,0,0,0,0,0,0,0,0,0,ok,
513,0,513002464,potts,0.6,0.6,solution,lufo,decomposition,13147859,409388,17.7666,2306,1,0,0,0,0,0,0,0,0,0,0,ok,
514,0,514002467,potts,0.6,0.6,solution,lufo,decomposition,13147859,397727,18.1762,2336,1,0,0,0,0,0,0,0,0,0,0,ok,
515,0,515002470,potts,0.6,0.6,solution,lufo,decomposition,13147859,425587,18.1585,2336,1,0,0,0,0,0,0,0,0,0,0,ok,
516,0,516002473,potts,0.6,0.6,solution,lufo,decomposition,13147859,441763,18.2183,2310,1,0,0,0,0,0,0,0,0,0,0,ok,
517,0,517002476,potts,0.6,0.6,solution,lufo,decomposition,13147859,404718,18.3241,2342,1,0,0,0,0,0,0,0,0,0,0,ok,
518,0,518002479,potts,0.6,0.6,solution,lufo,decomposition,13147859,407388,18.7039,2392,1,0,0,0,0,0,0,0,0,0,0,ok,
519,0,519002482,potts,0.6,0.6,solution,lufo,decomposition,13147859,350976,19.2935,2318,1,0,0,0,0,0,0,0,0,0,0,ok,
520,0,520002485,potts,0.6,0.6,solution,lufo,decomposition,13147859,464549,18.9903,2374,1,0,0,0,0,0,0,0,0,0,0,ok,
521,0,521002488,potts,0.6,0.6,solution,lufo,decomposition,13147859,409482,18.4155,2334,1,0,0,0,0,0,0,0,0,0,0,ok,
522,0,522002491,potts,0.6,0.6,solution,lufo,decomposition,13147859,391682,18.7194,2370,1,0,0,0,0,0,0,0,0,0,0,ok,
523,0,523002494,potts,0.6,0.6,solution,lufo,decomposition,13147859,377795,19.01,2386,1,0,0,0,0,0,0,0,0,0,0,ok,
524,0,524002497,potts,0.6,0.6,solution,lufo,decomposition,13147859,434954,19.0892,2348,1,0,0,0,0,0,0,0,0,0,0,ok,
525,0,525002500,potts,0.6,0.6,solution,lufo,decomposition,13147859,416828,18.824,2338,1,0,0,0,0,0,0,0,0,0,0,ok,
526,0,526002503,potts,0.6,0.6,solution,lufo,decomposition,13147859,375755,19.8757,2378,1,0,0,0,0,0,0,0,0,0,0,ok,
527,0,527002506,potts,0.6,0.6,solution,lufo,decomposition,13147859,406151,18.9792,2356,1,0,0,0,0,0,0,0,0,0,0,ok,
528,0,528002509,potts,0.6,0.6,solution,lufo,decomposition,13147859,467660,19.1108,2400,1,0,0,0,0,0,0,0,0,0,0,ok,
529,0,529002512,potts,0.6,0.6,solution,lufo,decomposition,13147859,438885,19.0907,2424,1,0,0,0,0,0,0,0,0,0,0,ok,
530,0,530002515,potts,0.6,0.6,solution,lufo,decomposition,13147859,392926,19.2392,2416,1,0,0,0,0,0,0,0,0,0,0,ok,
531,0,531002518,potts,0.6,0.6,solution,lufo,decomposition,13147859,488406,20.2306,2436,1,0,0,0,0,0,0,0,0,0,0,ok,
532,0,532002521,potts,0.6,0.6,solution,lufo,decomposition,13147859,506539,19.263,2420,1,0,0,0,0,0,0,0,0,0,0,ok,
533,0,533002524,potts,0.6,0.6,solution,lufo,decomposition,13147859,432205,19.7578,2454,1,0,0,0,0,0,0,0,0,0,0,ok,
534,0,534002527,potts,0.6,0.6,solution,lufo,decomposition,13147859,515493,19.2763,2428,1,0,0,0,0,0,0,0,0,0,0,ok,
535,0,535002530,potts,0.6,0.6,solution,lufo,decomposition,13147859,527417,19.5624,2376,1,0,0,0,0,0,0,0,0,0,0,ok,
536,0,536002533,potts,0.6,0.6,solution,lufo,decomposition,13147859,521615,20.5596,2424,1,0,0,0,0,0,0,0,0,0,0,ok,
537,0,537002536,potts,0.6,0.6,solution,lufo,decomposition,13147859,386667,20.3076,2464,1,0,0,0,0,0,0,0,0,0,0,ok,
538,0,538002539,potts,0.6,0.6,solution,lufo,decomposition,13147859,481100,20.2333,2418,1,0,0,0,0,0,0,0,0,0,0,ok,
539,0,539002542,potts,0.6,0.6,solution,lufo,decomposition,13147859,427641,20.4035,2426,1,0,0,0,0,0,0,0,0,0,0,ok,
540,0,540002545,potts,0.6,0.6,solution,lufo,decomposition,13147859,448500,20.2488,2446,1,0,0,0,0,0,0,0,0,0,0,ok,
541,0,541002548,potts,0.6,0.6,solution,lufo,decomposition,13147859,464478,19.9156,2462,1,0,0,0,0,0,0,0,0,0,0,ok,
542,0,542002551,potts,0.6,0.6,solution,lufo,decomposition,13147859,472383,20.7947,2494,1,0,0,0,0,0,0,0,0,0,0,ok,
543,0,543002554,potts,0.6,0.6,solution,lufo,decomposition,13147859,442194,20.6414,2408,1,0,0,0,0,0,0,0,0,0,0,ok,
544,0,544002557,potts,0.6,0.6,solution,lufo,decomposition,13147859,477369,20.6102,2436,1,0,0,0,0,0,0,0,0,0,0,ok,
545,0,545002560,potts,0.6,0.6,solution,lufo,decomposition,13147859,489072,20.3341,2488,1,0,0,0,0,0,0,0,0,0,0,ok,
546,0,546002563,potts,0.6,0.6,solution,lufo,decomposition,13147859,466581,20.5185,2454,1,0,0,0,0,0,0,0,0,0,0,ok,
547,0,547002566,potts,0.6,0.6,solution,lufo,decomposition,13147859,408085,21.161,2490,1,0,0,0,0,0,0,0,0,0,0,ok,
548,0,548002569,potts,0.6,0.6,solution,lufo,decomposition,13147859,438245,20.3895,2492,1,0,0,0,0,0,0,0,0,0,0,ok,
549,0,549002572,potts,0.6,0.6,solution,lufo,decomposition,13147859,515715,20.5252,2448,1,0,0,0,0,0,0,0,0,0,0,ok,
550,0,550002575,potts,0.6,0.6,solution,lufo,decomposition,13147859,504954,21.4182,2500,1,0,0,0,0,0,0,0,0,0,0,ok,
551,0,551002578,potts,0.6,0.6,solution,lufo,decomposition,13147859,495140,22.1272,2522,1,0,0,0,0,0,0,0,0,0,0,ok,
552,0,552002581,potts,0.6,0.6,solution,lufo,decomposition,13147859,469050,21.3458,2496,1,0,0,0,0,0,0,0,0,0,0,ok,
553,0,553002584,potts,0.6,0.6,solution,lufo,decomposition,13147859,521555,21.1753,2452,1,0,0,0,0,0,0,0,0,0,0,ok,
554,0,554002587,potts,0.6,0.6,solution,lufo,decomposition,13147859,449511,21.6948,2526,1,0,0,0,0,0,0,0,0,0,0,ok,
555,0,555002590,potts,0.6,0.6,solution,lufo,decomposition,13147859,470575,21.8362,2484,1,0,0,0,0,0,0,0,0,0,0,ok,
556,0,556002593,potts,0.6,0.6,solution,lufo,decomposition,13147859,541149,21.6617,2514,1,0,0,0,0,0,0,0,0,0,0,ok,
557,0,557002596,potts,0.6,0.6,solution,lufo,decomposition,13147859,565465,21.2121,2468,1,0,0,0,0,0,0,0,0,0,0,ok,
558,0,558002599,potts,0.6,0.6,solution,lufo,decomposition,13147859,462236,22.356,2550,1,0,0,0,0,0,0,0,0,0,0,ok,
559,0,559002602,potts,0.6,0.6,solution,lufo,decomposition,13147859,517754,21.7939,2508,1,0,0,0,0,0,0,0,0,0,0,ok,
560,0,560002605,potts,0.6,0.6,solution,lufo,decomposition,13147859,530659,22.3467,2526,1,0,0,0,0,0,0,0,0,0,0,ok,
561,0,561002608,potts,0.6,0.6,solution,lufo,decomposition,13147859,560857,21.8579,2530,1,0,0,0,0,0,0,0,0,0,0,ok,
562,0,562002611,potts,0.6,0.6,solution,lufo,decomposition,13147859,460180,22.1582,2568,1,0,0,0,0,0,0,0,0,0,0,ok,
563,0,563002614,potts,0.6,0.6,solution,lufo,decomposition,13147859,471829,22.5847,2534,1,0,0,0,0,0,0,0,0,0,0,ok,
564,0,564002617,potts,0.6,0.6,solution,lufo,decomposition,13147859,498220,27.8447,2534,1,0,0,0,0,0,0,0,0,0,0,ok,
565,0,565002620,potts,0.6,0.6,solution,lufo,decomposition,13147859,439956,22.0585,2556,1,0,0,0,0,0,0,0,0,0,0,ok,
566,0,566002623,potts,0.6,0.6,solution,lufo,decomposition,13147859,626118,22.0172,2542,1,0,0,0,0,0,0,0,0,0,0,ok,
567,0,567002626,potts,0.6,0.6,solution,lufo,decomposition,13147859,452265,22.4924,2578,1,0,0,0,0,0,0,0,0,0,0,ok,
568,0,568002629,potts,0.6,0.6,solution,lufo,decomposition,13147859,541721,22.2354,2546,1,0,0,0,0,0,0,0,0,0,0,ok,
569,0,569002632,potts,0.6,0.6,solution,lufo,decomposition,13147859,538734,22.7195,2524,1,0,0,0,0,0,0,0,0,0,0,ok,
570,0,570002635,potts,0.6,0.6,solution,lufo,decomposition,13147859,468811,22.8421,2566,1,0,0,0,0,0,0,0,0,0,0,ok,
571,0,571002638,potts,0.6,0.6,solution,lufo,decomposition,13147859,542958,22.6818,2566,1,0,0,0,0,0,0,0,0,0,0,ok,
572,0,572002641,potts,0.6,0.6,solution,lufo,decomposition,13147859,537745,22.5176,2610,1,0,0,0,0,0,0,0,0,0,0,ok,
573,0,573002644,potts,0.6,0.6,solution,lufo,decomposition,13147859,538323,23.2243,2658,1,0,0,0,0,0,0,0,0,0,0,ok,
574,0,574002647,potts,0.6,0.6,solution,lufo,decomposition,13147859,551372,22.7746,2576,1,0,0,0,0,0,0,0,0,0,0,ok,
575,0,575002650,potts,0.6,0.6,solution,lufo,decomposition,13147859,458415,23.6709,2614,1,0,0,0,0,0,0,0,0,0,0,ok,
576,0,576002653,potts,0.6,0.6,solution,lufo,decomposition,13147859,591572,23.1153,2600,1,0,0,0,0,0,0,0,0,0,0,ok,
577,0,577002656,potts,0.6,0.6,solution,lufo,decomposition,12884901,546106,23.3894,2622,1,0,0,0,0,0,0,0,0,0,0,ok,
578,0,578002659,potts,0.6,0.6,solution,lufo,decomposition,12884901,497873,23.7825,2632,1,0,0,0,0,0,0,0,0,0,0,ok,
579,0,579002662,potts,0.6,0.6,solution,lufo,decomposition,12884901,529690,25.3833,2652,1,0,0,0,0,0,0,0,0,0,0,ok,
580,0,580002665,potts,0.6,0.6,solution,lufo,decomposition,12884901,588628,23.9545,2632,1,0,0,0,0,0,0,0,0,0,0,ok,
581,0,581002668,potts,0.6,0.6,solution,lufo,decomposition,12884901,559738,23.8091,2628,1,0,0,0,0,0,0,0,0,0,0,ok,
582,0,582002671,potts,0.6,0.6,solution,lufo,decomposition,12884901,475927,24.0541,2642,1,0,0,0,0,0,0,0,0,0,0,ok,
583,0,583002674,potts,0.6,0.6,solution,lufo,decomposition,12884901,540705,24.0349,2614,1,0,0,0,0,0,0,0,0,0,0,ok,
584,0,584002677,potts,0.6,0.6,solution,lufo,decomposition,12884901,526724,24.1704,2692,1,0,0,0,0,0,0,0,0,0,0,ok,
585,0,585002680,potts,0.6,0.6,solution,lufo,decomposition,12884901,558425,24.3573,2650,1,0,0,0,0,0,0,0,0,0,0,ok,
586,0,586002683,potts,0.6,0.6,solution,lufo,decomposition,12884901,574513,23.2932,2630,1,0,0,0,0,0,0,0,0,0,0,ok,
587,0,587002686,potts,0.6,0.6,solution,lufo,decomposition,12884901,619336,24.3549,2690,1,0,0,0,0,0,0,0,0,0,0,ok,
588,0,588002689,potts,0.6,0.6,solution,lufo,decomposition,12884901,501973,24.4694,2696,1,0,0,0,0,0,0,0,0,0,0,ok,
589,0,589002692,potts,0.6,0.6,solution,lufo,decomposition,12884901,610052,25.2054,2636,1,0,0,0,0,0,0,0,0,0,0,ok,
590,0,590002695,potts,0.6,0.6,solution,lufo,decomposition,12884901,568620,24.3181,2642,1,0,0,0,0,0,0,0,0,0,0,ok,
591,0,591002698,potts,0.6,0.6,solution,lufo,decomposition,12884901,513383,26.0228,2726,1,0,0,0,0,0,0,0,0,0,0,ok,
592,0,592002701,potts,0.6,0.6,solution,lufo,decomposition,12884901,562453,24.472,2684,1,0,0,0,0,0,0,0,0,0,0,ok,
593,0,593002704,potts,0.6,0.6,solution,lufo,decomposition,12884901,508698,24.9059,2650,1,0,0,0,0,0,0,0,0,0,0,ok,
594,0,594002707,potts,0.6,0.6,solution,lufo,decomposition,12884901,591887,26.6389,2724,1,0,0,0,0,0,0,0,0,0,0,ok,
595,0,595002710,potts,0.6,0.6,solution,lufo,decomposition,12884901,553264,25.5645,2760,1,0,0,0,0,0,0,0,0,0,0,ok,
596,0,596002713,potts,0.6,0.6,solution,lufo,decomposition,12884901,611909,25.0784,2690,1,0,0,0,0,0,0,0,0,0,0,ok,
597,0,597002716,potts,0.6,0.6,solution,lufo,decomposition,12884901,504723,24.6871,2646,1,0,0,0,0,0,0,0,0,0,0,ok,
598,0,598002719,potts,0.6,0.6,solution,lufo,decomposition,12884901,592827,25.8163,2708,1,0,0,0,0,0,0,0,0,0,0,ok,
599,0,599002722,potts,0.6,0.6,solution,lufo,decomposition,12884901,513121,26.4535,2720,1,0,0,0,0,0,0,0,0,0,0,ok,
600,0,600002725,potts,0.6,0.6,solution,lufo,decomposition,12884901,573417,26.3797,2750,1,0,0,0,0,0,0,0,0,0,0,ok,
601,0,601002728,potts,0.6,0.6,solution,lufo,decomposition,12884901,654784,25.5354,2664,1,0,0,0,0,0,0,0,0,0,0,ok,
602,0,602002731,potts,0.6,0.6,solution,lufo,decomposition,12884901,513183,26.1261,2716,1,0,0,0,0,0,0,0,0,0,0,ok,
603,0,603002734,potts,0.6,0.6,solution,lufo,decomposition,12884901,584762,27.1857,2728,1,0,0,0,0,0,0,0,0,0,0,ok,
604,0,604002737,potts,0.6,0.6,solution,lufo,decomposition,12884901,602413,30.4808,2740,1,0,0,0,0,0,0,0,0,0,0,ok,
605,0,605002740,potts,0.6,0.6,solution,lufo,decomposition,12884901,604019,28.1244,2804,1,0,0,0,0,0,0,0,0,0,0,ok,
606,0,606002743,potts,0.6,0.6,solution,lufo,decomposition,12884901,645845,28.7609,2704,1,0,0,0,0,0,0,0,0,0,0,ok,
607,0,607002746,potts,0.6,0.6,solution,lufo,decomposition,12884901,621946,27.0833,2744,1,0,0,0,0,0,0,0,0,0,0,ok,
608,0,608002749,potts,0.6,0.6,solution,lufo,decomposition,12884901,568685,27.2995,2750,1,0,0,0,0,0,0,0,0,0,0,ok,
609,0,609002752,potts,0.6,0.6,solution,lufo,decomposition,12884901,572945,28.3692,2732,1,0,0,0,0,0,0,0,0,0,0,ok,
610,0,610002755,potts,0.6,0.6,solution,lufo,decomposition,12884901,599165,28.5412,2776,1,0,0,0,0,0,0,0,0,0,0,ok,
611,0,611002758,potts,0.6,0.6,solution,lufo,decomposition,12884901,619988,28.0548,2812,1,0,0,0,0,0,0,0,0,0,0,ok,
612,0,612002761,potts,0.6,0.6,solution,lufo,decomposition,12884901,570828,28.005,2838,1,0,0,0,0,0,0,0,0,0,0,ok,
613,0,613002764,potts,0.6,0.6,solution,lufo,decomposition,12884901,544609,26.8455,2816,1,0,0,0,0,0,0,0,0,0,0,ok,
614,0,614002767,potts,0.6,0.6,solution,lufo,decomposition,12884901,584968,26.1399,2768,1,0,0,0,0,0,0,0,0,0,0,ok,
615,0,615002770,potts,0.6,0.6,solution,lufo,decomposition,12884901,593064,26.5403,2806,1,0,0,0,0,0,0,0,0,0,0,ok,
616,0,616002773,potts,0.6,0.6,solution,lufo,decomposition,12884901,638837,27.6384,2812,1,0,0,0,0,0,0,0,0,0,0,ok,
617,0,617002776,potts,0.6,0.6,solution,lufo,decomposition,12884901,627310,27.4297,2778,1,0,0,0,0,0,0,0,0,0,0,ok,
618,0,618002779,potts,0.6,0.6,solution,lufo,decomposition,12884901,555711,27.4814,2792,1,0,0,0,0,0,0,0,0,0,0,ok,
619,0,619002782,potts,0.6,0.6,solution,lufo,decomposition,12884901,563294,27.2343,2802,1,0,0,0,0,0,0,0,0,0,0,ok,
620,0,620002785,potts,0.6,0.6,solution,lufo,decomposition,12884901,545951,27.8637,2834,1,0,0,0,0,0,0,0,0,0,0,ok,
621,0,621002788,potts,0.6,0.6,solution,lufo,decomposition,12884901,589586,27.5286,2836,1,0,0,0,0,0,0,0,0,0,0,ok,
622,0,622002791,potts,0.6,0.6,solution,lufo,decomposition,12884901,620273,27.6755,2778,1,0,0,0,0,0,0,0,0,0,0,ok,
623,0,623002794,potts,0.6,0.6,solution,lufo,decomposition,12884901,599955,28.2273,2790,1,0,0,0,0,0,0,0,0,0,0,ok,
624,0,624002797,potts,0.6,0.6,solution,lufo,decomposition,12884901,662522,28.0724,2818,1,0,0,0,0,0,0,0,0,0,0,ok,
625,0,625002800,potts,0.6,0.6,solution,lufo,decomposition,12884901,614361,28.0534,2804,1,0,0,0,0,0,0,0,0,0,0,ok,
626,0,626002803,potts,0.6,0.6,solution,lufo,decomposition,12884901,627865,27.7258,2818,1,0,0,0,0,0,0,0,0,0,0,ok,
627,0,627002806,potts,0.6,0.6,solution,lufo,decomposition,12884901,636233,28.8231,2860,1,0,0,0,0,0,0,0,0,0,0,ok,
628,0,628002809,potts,0.6,0.6,solution,lufo,decomposition,12884901,586421,29.4346,2922,1,0,0,0,0,0,0,0,0,0,0,ok,
629,0,629002812,potts,0.6,0.6,solution,lufo,decomposition,12884901,565560,28.2413,2838,1,0,0,0,0,0,0,0,0,0,0,ok,
630,0,630002815,potts,0.6,0.6,solution,lufo,decomposition,12884901,651449,28.9047,2824,1,0,0,0,0,0,0,0,0,0,0,ok,
631,0,631002818,potts,0.6,0.6,solution,lufo,decomposition,12884901,777604,29.7161,2892,1,0,0,0,0,0,0,0,0,0,0,ok,
632,0,632002821,potts,0.6,0.6,solution,lufo,decomposition,12884901,660179,29.4688,2892,1,0,0,0,0,0,0,0,0,0,0,ok,
633,0,633002824,potts,0.6,0.6,solution,lufo,decomposition,12884901,607901,28.0413,2832,1,0,0,0,0,0,0,0,0,0,0,ok,
634,0,634002827,potts,0.6,0.6,solution,lufo,decomposition,12884901,574659,29.5279,2876,1,0,0,0,0,0,0,0,0,0,0,ok,
635,0,635002830,potts,0.6,0.6,solution,lufo,decomposition,12884901,729485,29.1697,2866,1,0,0,0,0,0,0,0,0,0,0,ok,
636,0,636002833,potts,0.6,0.6,solution,lufo,decomposition,12884901,631593,29.4532,2900,1,0,0,0,0,0,0,0,0,0,0,ok,
637,0,637002836,potts,0.6,0.6,solution,lufo,decomposition,12884901,650918,29.9353,2900,1,0,0,0,0,0,0,0,0,0,0,ok,
638,0,638002839,potts,0.6,0.6,solution,lufo,decomposition,12884901,557558,29.7663,2872,1,0,0,0,0,0,0,0,0,0,0,ok,
639,0,639002842,potts,0.6,0.6,solution,lufo,decomposition,12884901,621378,30.1676,2900,1,0,0,0,0,0,0,0,0,0,0,ok,
640,0,640002845,potts,0.6,0.6,solution,lufo,decomposition,12884901,635453,29.358,2892,1,0,0,0,0,0,0,0,0,0,0,ok,
641,0,641002848,potts,0.6,0.6,solution,lufo,decomposition,12632256,676729,28.7433,2884,1,0,0,0,0,0,0,0,0,0,0,ok,
642,0,642002851,potts,0.6,0.6,solution,lufo,decomposition,12632256,668210,35.9539,2880,1,0,0,0,0,0,0,0,0,0,0,ok,
643,0,643002854,potts,0.6,0.6,solution,lufo,decomposition,12632256,758805,28.8257,2898,1,0,0,0,0,0,0,0,0,0,0,ok,
644,0,644002857,potts,0.6,0.6,solution,lufo,decomposition,12632256,706528,30.6188,2968,1,0,0,0,0,0,0,0,0,0,0,ok,
645,0,645002860,potts,0.6,0.6,solution,lufo,decomposition,12632256,656068,30.4735,2954,1,0,0,0,0,0,0,0,0,0,0,ok,
646,0,646002863,potts,0.6,0.6,solution,lufo,decomposition,12632256,653164,29.9585,2952,1,0,0,0,0,0,0,0,0,0,0,ok,
647,0,647002866,potts,0.6,0.6,solution,lufo,decomposition,12632256,650224,32.018,2924,1,0,0,0,0,0,0,0,0,0,0,ok,
648,0,648002869,potts,0.6,0.6,solution,lufo,decomposition,12632256,675611,30.4253,2944,1,0,0,0,0,0,0,0,0,0,0,ok,
649,0,649002872,potts,0.6,0.6,solution,lufo,decomposition,12632256,702806,30.6966,2966,1,0,0,0,0,0,0,0,0,0,0,ok,
650,0,650002875,potts,0.6,0.6,solution,lufo,decomposition,12632256,631216,34.1131,2942,1,0,0,0,0,0,0,0,0,0,0,ok,
651,0,651002878,potts,0.6,0.6,solution,lufo,decomposition,12632256,664501,30.8834,2956,1,0,0,0,0,0,0,0,0,0,0,ok,
652,0,652002881,potts,0.6,0.6,solution,lufo,decomposition,12632256,723004,30.259,2904,1,0,0,0,0,0,0,0,0,0,0,ok,
653,0,653002884,potts,0.6,0.6,solution,lufo,decomposition,12632256,697550,30.2233,2952,1,0,0,0,0,0,0,0,0,0,0,ok,
654,0,654002887,potts,0.6,0.6,solution,lufo,decomposition,12632256,694258,30.5421,2946,1,0,0,0,0,0,0,0,0,0,0,ok,
655,0,655002890,potts,0.6,0.6,solution,lufo,decomposition,12632256,665137,33.4233,2996,1,0,0,0,0,0,0,0,0,0,0,ok,
656,0,656002893,potts,0.6,0.6,solution,lufo,decomposition,12632256,775401,31.0618,2970,1,0,0,0,0,0,0,0,0,0,0,ok,
657,0,657002896,potts,0.6,0.6,solution,lufo,decomposition,12632256,721512,33.4695,3028,1,0,0,0,0,0,0,0,0,0,0,ok,
658,0,658002899,potts,0.6,0.6,solution,lufo,decomposition,12632256,797502,33.8825,2962,1,0,0,0,0,0,0,0,0,0,0,ok,
659,0,659002902,potts,0.6,0.6,solution,lufo,decomposition,12632256,756533,33.5671,3016,1,0,0,0,0,0,0,0,0,0,0,ok,
660,0,660002905,potts,0.6,0.6,solution,lufo,decomposition,12632256,656218,32.6463,2978,1,0,0,0,0,0,0,0,0,0,0,ok,
661,0,661002908,potts,0.6,0.6,solution,lufo,decomposition,12632256,628367,32.5419,2980,1,0,0,0,0,0,0,0,0,0,0,ok,
662,0,662002911,potts,0.6,0.6,solution,lufo,decomposition,12632256,778879,32.3397,2950,1,0,0,0,0,0,0,0,0,0,0,ok,
663,0,663002914,potts,0.6,0.6,solution,lufo,decomposition,12632256,727764,32.8136,3042,1,0,0,0,0,0,0,0,0,0,0,ok,
664,0,664002917,potts,0.6,0.6,solution,lufo,decomposition,12632256,722178,32.1139,3056,1,0,0,0,0,0,0,0,0,0,0,ok,
665,0,665002920,potts,0.6,0.6,solution,lufo,decomposition,12632256,774365,31.4886,3022,1,0,0,0,0,0,0,0,0,0,0,ok,
666,0,666002923,potts,0.6,0.6,solution,lufo,decomposition,12632256,664667,31.2906,3006,1,0,0,0,0,0,0,0,0,0,0,ok,
667,0,667002926,potts,0.6,0.6,solution,lufo,decomposition,12632256,709566,31.2314,2994,1,0,0,0,0,0,0,0,0,0,0,ok,
668,0,668002929,potts,0.6,0.6,solution,lufo,decomposition,12632256,683944,31.6894,3034,1,0,0,0,0,0,0,0,0,0,0,ok,
669,0,669002932,potts,0.6,0.6,solution,lufo,decomposition,12632256,597226,31.7162,3046,1,0,0,0,0,0,0,0,0,0,0,ok,
670,0,670002935,potts,0.6,0.6,solution,lufo,decomposition,12632256,672148,32.9133,3048,1,0,0,0,0,0,0,0,0,0,0,ok,
671,0,671002938,potts,0.6,0.6,solution,lufo,decomposition,12632256,753761,34.6027,3086,1,0,0,0,0,0,0,0,0,0,0,ok,
672,0,672002941,potts,0.6,0.6,solution,lufo,decomposition,12632256,618487,33.4627,3096,1,0,0,0,0,0,0,0,0,0,0,ok,
673,0,673002944,potts,0.6,0.6,solution,lufo,decomposition,12632256,766049,32.637,3026,1,0,0,0,0,0,0,0,0,0,0,ok,
674,0,674002947,potts,0.6,0.6,solution,lufo,decomposition,12632256,683500,31.867,3022,1,0,0,0,0,0,0,0,0,0,0,ok,
675,0,675002950,potts,0.6,0.6,solution,lufo,decomposition,12632256,716667,33.196,3076,1,0,0,0,0,0,0,0,0,0,0,ok,
676,0,676002953,potts,0.6,0.6,solution,lufo,decomposition,12632256,703610,32.4875,3040,1,0,0,0,0,0,0,0,0,0,0,ok,
677,0,677002956,potts,0.6,0.6,solution,lufo,decomposition,12632256,740489,32.7757,3068,1,0,0,0,0,0,0,0,0,0,0,ok,
678,0,678002959,potts,0.6,0.6,solution,lufo,decomposition,12632256,713032,33.1836,3056,1,0,0,0,0,0,0,0,0,0,0,ok,
679,0,679002962,potts,0.6,0.6,solution,lufo,decomposition,12632256,665386,33.8015,3102,1,0,0,0,0,0,0,0,0,0,0,ok,
680,0,680002965,potts,0.6,0.6,solution,lufo,decomposition,12632256,734764,34.7962,3100,1,0,0,0,0,0,0,0,0,0,0,ok,
681,0,681002968,potts,0.6,0.6,solution,lufo,decomposition,12632256,669058,33.6542,3130,1,0,0,0,0,0,0,0,0,0,0,ok,
682,0,682002971,potts,0.6,0.6,solution,lufo,decomposition,12632256,631352,33.9142,3086,1,0,0,0,0,0,0,0,0,0,0,ok,
683,0,683002974,potts,0.6,0.6,solution,lufo,decomposition,12632256,758346,34.4244,3104,1,0,0,0,0,0,0,0,0,0,0,ok,
684,0,684002977,potts,0.6,0.6,solution,lufo,decomposition,12632256,716631,40.7137,3132,1,0,0,0,0,0,0,0,0,0,0,ok,
685,0,685002980,potts,0.6,0.6,solution,lufo,decomposition,12632256,691703,43.9328,3144,1,0,0,0,0,0,0,0,0,0,0,ok,
686,0,686002983,potts,0.6,0.6,solution,lufo,decomposition,12632256,697142,34.1965,3124,1,0,0,0,0,0,0,0,0,0,0,ok,
687,0,687002986,potts,0.6,0.6,solution,lufo,decomposition,12632256,837769,34.2998,3090,1,0,0,0,0,0,0,0,0,0,0,ok,
688,0,688002989,potts,0.6,0.6,solution,lufo,decomposition,12632256,714487,37.676,3100,1,0,0,0,0,0,0,0,0,0,0,ok,
689,0,689002992,potts,0.6,0.6,solution,lufo,decomposition,12632256,760922,34.4231,3116,1,0,0,0,0,0,0,0,0,0,0,ok,
690,0,690002995,potts,0.6,0.6,solution,lufo,decomposition,12632256,740881,36.0501,3156,1,0,0,0,0,0,0,0,0,0,0,ok,
691,0,691002998,potts,0.6,0.6,solution,lufo,decomposition,12632256,711982,34.5132,3106,1,0,0,0,0,0,0,0,0,0,0,ok,
692,0,692003001,potts,0.6,0.6,solution,lufo,decomposition,12632256,705412,35.4298,3114,1,0,0,0,0,0,0,0,0,0,0,ok,
693,0,693003004,potts,0.6,0.6,solution,lufo,decomposition,12632256,713328,34.3771,3104,1,0,0,0,0,0,0,0,0,0,0,ok,
694,0,694003007,potts,0.6,0.6,solution,lufo,decomposition,12632256,913917,35.8228,3166,1,0,0,0,0,0,0,0,0,0,0,ok,
